"id","stargazers_count","forks_count","watchers_count","open_issues_count","size","language","has_wiki","popular"
26337322,25497,3177,25497,3300,174525,"Go",1,0
1012087571,25462,4264,25462,196,10185,"Go",0,0
27291507,25256,927,25256,176,4287,"Go",0,0
105279544,25228,1843,25228,187,8644,"Go",1,0
72477752,25029,1348,25029,2405,270584,"Go",0,0
12080551,24996,1419,24996,124,3957,"Go",1,0
860100131,24761,891,24761,215,254625,"Go",1,0
19994257,24681,2196,24681,96,34291,"Go",1,0
13624859,24642,3578,24642,72,436,"Go",0,0
39038086,24587,1156,24587,219,17991,"Go",0,0
205679232,24560,7051,24560,44,17103,"Go",1,0
8900723,24473,4273,24473,0,673,"Go",0,0
52034309,24410,1509,24410,175,1991,"Go",0,0
219616873,24350,646,24350,171,3006,"Go",1,0
357897199,24330,1250,24330,1508,140835,"Go",1,0
48109239,24113,3704,24113,1008,529514,"Go",0,0
11393110,23961,1767,23961,83,12247,"Go",0,0
182502850,23851,1611,23851,263,6810,"Go",1,0
123572362,23583,2934,23583,73,9366,"Go",1,0
533087958,23409,625,23409,497,245140,"Go",0,0
502193049,23334,487,23334,157,957,"Go",1,0
44498957,23327,1818,23327,106,3890,"Go",1,0
106704041,23328,911,23328,113,33843,"Go",0,0
42194129,23143,824,23143,206,82063,"Go",1,0
401025,22939,2217,22939,295,7336,"Go",0,0
987670088,22913,1499,22913,374,24224,"Go",1,0
27729907,22900,4648,22900,131,45174,"Go",0,0
29217054,22727,2406,22727,2,15592,"Go",0,0
56342508,22677,2839,22677,367,37379,"Go",0,0
120896210,22579,7051,22579,4158,182064,"Go",1,0
175405157,22167,2718,22167,40,37455,"Go",0,0
198683574,22114,739,22114,543,181950,"Go",0,0
5179099,22035,2549,22035,72,17484,"Go",0,0
44344606,21968,1089,21968,106,3751,"Go",1,0
187403699,21955,633,21955,17,1623,"Go",0,0
1000524955,21887,1874,21887,254,8348,"Go",0,0
6051812,21843,1880,21843,35,543,"Go",0,0
709242076,21680,1757,21680,92,19910,"Go",0,0
41349039,21658,1588,21658,57,662043,"Go",0,0
40684033,21454,1018,21454,424,146563,"Go",0,0
465303307,21190,937,21190,210,3167,"Go",0,0
626896474,21025,1359,21025,82,80063,"Go",1,0
11008207,20906,2321,20906,926,498828,"Go",0,0
825470378,20838,709,20838,218,9426,"Go",0,0
367284699,20707,841,20707,461,16811,"Go",0,0
1074561042,20642,1382,20642,65,6880377,"Go",0,0
46089560,20573,3872,20573,565,133121,"Go",0,0
66841911,20472,1887,20472,116,7787,"Go",1,0
247350713,20420,1438,20420,172,91423,"Go",0,0
52481933,20418,1455,20418,197,52667,"Go",0,0
118945118,20396,478,20396,19,7197,"Go",0,0
31558937,20126,2037,20126,3300,1395269,"Go",0,0
143460965,20085,9745,20085,60,36714,"Go",1,0
115857954,20065,3232,20065,60,20591,"Go",1,0
87617508,19992,1725,19992,73,6606,"Go",1,0
153099672,19936,2711,19936,40,3295,"Go",0,0
67213524,19924,1288,19924,186,1086,"Go",1,0
33352201,19871,2377,19871,157,13103,"Go",0,0
30711774,19865,1414,19865,317,2385,"Go",1,0
86733463,19642,1367,19642,38,1011,"Go",0,0
257434373,19615,2046,19615,226,10124,"Go",0,0
6443435,19571,1782,19571,489,57608,"Go",0,0
215654064,19543,1474,19543,693,133049,"Go",1,0
193833307,19509,1990,19509,99,48355,"Go",0,0
72891330,19500,8534,19500,348,151328,"Go",0,0
501045649,19456,899,19456,412,56064,"Go",0,0
40808571,19456,1410,19456,160,6932,"Go",0,0
35093606,19327,2248,19327,1,11457,"Go",1,0
515619101,19327,403,19327,150,40245,"Go",1,0
10379607,19276,86,19276,340,18139,"Go",1,0
157245200,19094,627,19094,53,90007,"Go",0,0
20653934,19058,2466,19058,91,53086,"Go",0,0
116576783,19058,1636,19058,47,26442,"Go",0,0
132145189,18805,1568,18805,120,52488,"Go",0,0
230660669,18450,2183,18450,198,8179,"Go",0,0
950140488,18390,556,18390,258,14679,"Go",1,0
118105436,18348,1563,18348,467,2117,"Go",0,0
299832860,18136,1880,18136,169,14697,"Go",0,0
131212638,18079,1565,18079,571,103750,"Go",0,0
14376285,18018,651,18018,186,64884,"Go",0,0
66156850,17938,2791,17938,10,2619,"Go",0,0
32575637,17818,2640,17818,291,22801,"Go",1,0
434218673,17816,772,17816,46,11669,"Go",1,0
77419377,17691,589,17691,118,3616,"Go",0,0
7877397,17574,1110,17574,386,877,"Go",1,0
8201256,17515,1013,17515,58,1073,"Go",1,0
31660590,17417,1822,17417,68,723,"Go",1,0
23247808,17416,770,17416,77,11495,"Go",0,0
136505169,17338,1017,17338,549,12823,"Go",1,0
193160679,17330,1022,17330,756,22443,"Go",0,0
222172014,17209,1120,17209,137,3631,"Go",1,0
774468912,17112,448,17112,188,92393,"Go",1,0
14956897,17113,1463,17113,83,265,"Go",0,0
449649393,17091,2212,17091,620,217969,"Go",1,0
36071697,17055,1556,17055,127,125412,"Go",0,0
191655189,17020,997,17020,614,33040,"Go",1,0
21233191,16985,3154,16985,904,59658,"Go",1,0
103126070,16942,3102,16942,144,3909,"Go",1,0
130430977,16904,2733,16904,345,98002,"Go",1,0
201658460,16881,2593,16881,51,1031,"Go",1,0
127227141,16842,845,16842,70,50720,"Go",0,0
33258973,16820,5771,16820,428,82408,"Go",0,0
71297170,16810,1286,16810,33,2042,"Go",1,0
150954997,16740,1607,16740,776,335390,"Go",0,0
66573241,16619,9119,16619,194,155039,"Go",0,0
290437899,16609,1828,16609,17,25201,"Go",1,0
100982449,16604,3495,16604,1409,176185,"Go",0,0
62091339,16586,4700,16586,151,473859,"Go",1,0
326228917,16507,1081,16507,18,2140,"Go",1,0
685877018,16493,2043,16493,53,28657,"Go",1,0
36653430,16409,2073,16409,1673,628584,"Go",0,0
154643390,16217,4915,16217,68,14181,"Go",0,0
134012064,16208,1834,16208,101,6700,"Go",1,0
370977430,16185,2857,16185,162,35745,"Go",1,0
55072677,15997,1253,15997,544,1391113,"Go",1,0
18858585,15913,1162,15913,253,2979,"Go",1,0
156681830,15893,1541,15893,223,741,"Go",1,0
31311037,15867,1569,15867,252,3528,"Go",1,0
24977535,15825,1589,15825,60,35082,"Go",1,0
118654121,15803,1696,15803,877,164909,"Go",0,0
119419195,15766,1527,15766,760,63214,"Go",1,0
77071454,15703,1064,15703,20,27095,"Go",1,0
222824662,15651,855,15651,70,214445,"Go",0,0
8966356,15640,3327,15640,318,113528,"Go",1,0
80087836,15560,1291,15560,46,58352,"Go",0,0
65434192,15482,897,15482,97,517,"Go",0,0
272035489,15472,2588,15472,28,4197,"Go",1,0
542931741,15456,1306,15456,107,16138,"Go",1,0
44350607,15435,4288,15435,166,184430,"Go",1,0
46806184,15425,16408,15425,0,291410,"Go",0,0
83252983,15291,814,15291,208,20598,"Go",0,0
7083242,15287,2333,15287,73,1469,"Go",1,0
709538270,15229,1116,15229,52,56802,"Go",0,0
43225113,15209,760,15209,248,12269,"Go",0,0
148545807,15159,1732,15159,226,13722,"Go",0,0
85371712,15111,2395,15111,22,38230,"Go",0,0
20537104,15042,1243,15042,92,20450,"Go",0,0
1219305,14948,773,14948,434,3173,"Go",1,0
297165998,14946,458,14946,80,428,"Go",1,0
5594766,14926,927,14926,3,555,"Go",1,0
131371773,14916,1166,14916,0,1203,"Go",1,0
216103835,14869,1507,14869,342,7961,"Go",0,0
117591846,14864,807,14864,92,4753,"Go",0,0
140412864,14862,2602,14862,272,7904,"Go",1,0
913030762,14837,1954,14837,20,30358,"Go",1,0
592748160,14834,540,14834,113,72420,"Go",1,0
15345331,14627,1544,14627,84,1326,"Go",0,0
184490584,14525,1826,14525,0,69185,"Go",1,0
167483271,14523,664,14523,62,2230,"Go",0,0
812044182,14497,1445,14497,202,1252960,"Go",0,0
5724223,14419,330,14419,49,1501,"Go",1,0
140457254,14402,2106,14402,218,393712,"Go",1,0
134018330,14387,1429,14387,0,1936,"Go",1,0
159540440,14371,733,14371,108,495,"Go",0,0
1120195677,14274,359,14274,4,7211,"Go",0,0
13021798,14200,2212,14200,464,20765,"Go",1,0
105262714,14184,2089,14184,226,20355,"Go",0,0
4925652,14111,1693,14111,165,180,"Go",1,0
109162639,14018,2282,14018,875,236378,"Go",0,0
94173064,14007,971,14007,95,74407,"Go",0,0
54230994,13981,2424,13981,293,103953,"Go",0,0
932580333,13961,1467,13961,208,31095,"Go",1,0
1117184424,13924,1266,13924,192,16340855,"Go",0,0
75135036,13914,1058,13914,272,1256,"Go",1,0
333303663,13903,931,13903,152,153439,"Go",0,0
1024118326,13835,1639,13835,140,54228,"Go",1,0
44971752,13819,5956,13819,463,112363,"Go",0,0
106867604,13815,1249,13815,492,42709,"Go",1,0
120530079,13795,565,13795,317,18359,"Go",1,0
22607013,13777,2493,13777,4,89327,"Go",1,0
114379163,13759,670,13759,136,6485,"Go",1,0
92313258,13746,2359,13746,237,98374,"Go",1,0
14508450,13728,2868,13728,732,55052,"Go",0,0
273132277,13671,1748,13671,60,19388,"Go",0,0
9120526,13625,1004,13625,245,6205,"Go",1,0
26639347,13588,1566,13588,20,1371,"Go",1,0
312629343,13583,1871,13583,24,29591,"Go",1,0
135321861,13575,1124,13575,215,96165,"Go",0,0
30245748,13540,818,13540,106,6145,"Go",1,0
247714750,13512,1023,13512,989,592238,"Go",1,0
62921553,13466,2818,13466,125,75121,"Go",0,0
23267883,13455,1242,13455,951,69758,"Go",0,0
301830590,13441,355,13441,43,3225,"Go",0,0
327859577,13431,1191,13431,171,67892,"Go",1,0
127519518,13406,1527,13406,11,10124,"Go",1,0
67382094,13348,400,13348,173,7852,"Go",0,0
306366900,13342,1632,13342,125,47368,"Go",1,0
11593442,13337,1395,13337,43,84,"Go",1,0
9524057,13312,2628,13312,278,12953,"Go",0,0
54378638,13293,1374,13293,322,17158,"Go",0,0
11753762,13261,848,13261,26,9771,"Go",0,0
86981606,13243,1881,13243,3,105287,"Go",1,0
25804514,13236,2664,13236,305,23010,"Go",0,0
2945088,13231,1366,13231,94,2827,"Go",1,0
26661222,13208,2041,13208,38,63908,"Go",0,0
28457823,442733,44267,442733,207,559133,"TypeScript",0,1
1103012935,355888,72056,355888,18239,463857,"TypeScript",0,1
85077558,352788,43906,352788,8,360010,"TypeScript",1,1
11730342,209810,33838,209810,623,32152,"TypeScript",1,1
193215554,183772,56738,183772,1475,454015,"TypeScript",0,1
41881900,183765,39147,183765,16269,1211851,"TypeScript",1,1
975734319,142210,15979,142210,6115,234072,"TypeScript",0,1
62607227,138681,16494,138681,44,33749,"TypeScript",1,1
626805178,137480,21524,137480,901,344058,"TypeScript",0,1
231283452,120904,13248,120904,2961,99868,"TypeScript",0,1
157616880,114543,5899,114543,115,1208153,"TypeScript",0,1
585146387,112201,8509,112201,1808,57763,"TypeScript",0,1
721767116,110154,8007,110154,255,74473,"TypeScript",1,1
20929025,108528,13345,108528,5027,2952531,"TypeScript",1,1
787076358,108256,6968,108256,272,85815,"TypeScript",0,1
968197216,101049,13065,101049,2935,74189,"TypeScript",0,1
214587193,100738,12057,100738,981,2328947,"TypeScript",0,1
24195339,100040,27152,100040,1142,624371,"TypeScript",0,1
34526884,97757,54592,97757,1354,258584,"TypeScript",1,1
455229168,97735,5374,97735,716,282015,"TypeScript",0,1
106017343,94526,5189,94526,109,113294,"TypeScript",0,1
90796663,94098,9419,94098,304,1356475,"TypeScript",0,1
54173593,89689,9999,89689,2243,1039549,"TypeScript",0,1
612344730,87685,59861,87685,808,20721,"TypeScript",0,1
26066727,87310,8860,87310,1648,264971,"TypeScript",1,1
221981891,86278,5487,86278,620,233683,"TypeScript",0,1
890668799,83605,10360,83605,728,28828,"TypeScript",0,1
52631841,83082,7581,83082,34,35701,"TypeScript",0,1
257485422,79873,8058,79873,705,68610,"TypeScript",0,1
203587744,78897,5793,78897,757,96610,"TypeScript",1,1
172953845,77082,6602,77082,138,54635,"TypeScript",0,1
594155488,76655,6615,76655,404,266030,"TypeScript",1,1
80945428,75167,8283,75167,46,482088,"TypeScript",1,1
643445235,75109,14906,75109,653,713558,"TypeScript",0,1
15111821,73166,13718,73166,3889,1584688,"TypeScript",0,1
39464018,72379,17030,72379,1232,916862,"TypeScript",1,1
753490180,72306,5552,72306,395,133250,"TypeScript",1,1
718741813,72204,8910,72204,120,7917,"TypeScript",1,1
43441403,71861,9635,71861,798,635074,"TypeScript",0,1
1179264259,70880,9969,70880,364,82094,"TypeScript",1,1
77213120,70321,3952,70321,2653,98312,"TypeScript",1,1
519859998,67210,4742,67210,576,425205,"TypeScript",0,1
9185792,66132,19821,66132,1716,265770,"TypeScript",1,1
94911145,64526,9822,64526,372,1072617,"TypeScript",0,1
557980,63016,10151,63016,207,33129,"TypeScript",0,1
108761645,62709,4716,62709,651,1431967,"TypeScript",1,1
36535156,61444,15100,61444,41,34084,"TypeScript",0,1
824874689,60203,6148,60203,677,386576,"TypeScript",1,1
71995937,60004,5586,60004,943,136127,"TypeScript",0,1
348060227,58398,3344,58398,317,230203,"TypeScript",0,1
180328715,57714,2025,57714,5,8106,"TypeScript",1,1
19872456,56338,10849,56338,166,46462,"TypeScript",0,1
180190854,55691,5209,55691,817,425509,"TypeScript",0,1
79162682,54325,6058,54325,576,623920,"TypeScript",0,1
137078487,53420,9089,53420,980,41159,"TypeScript",0,1
1170821064,52508,8797,52508,2178,16008,"TypeScript",0,1
955620917,52478,2480,52478,138,24225,"TypeScript",0,1
12256376,52457,13391,52457,634,1597788,"TypeScript",1,1
1010681419,52405,8574,52405,78,1686,"TypeScript",1,1
621803253,51839,24128,51839,807,79177,"TypeScript",0,1
6093316,51174,30539,51174,682,820727,"TypeScript",0,1
1108837393,51041,4092,51041,507,55191,"TypeScript",0,1
1048065319,50744,4004,50744,214,128413,"TypeScript",1,1
202367615,50202,6731,50202,1127,82503,"TypeScript",0,1
31629751,49612,3407,49612,1221,540378,"TypeScript",0,1
207645083,49105,3773,49105,155,104529,"TypeScript",0,1
65750241,48699,11760,48699,907,3573119,"TypeScript",1,1
1130564872,48026,7832,48026,99,78819,"TypeScript",1,1
1006414368,47985,5046,47985,284,26303,"TypeScript",1,1
281975310,47940,5237,47940,33150,3508,"TypeScript",0,1
568098118,47707,3954,47707,716,212329,"TypeScript",1,1
5239185,47039,3631,47039,635,18429,"TypeScript",0,1
7741856,46919,5003,46919,330,136261,"TypeScript",1,1
365739812,46323,3139,46323,326,1301317,"TypeScript",0,1
192925833,45750,2173,45750,2555,168200,"TypeScript",0,1
361044034,45613,2005,45613,188,80680,"TypeScript",0,1
15062869,45328,6640,45328,246,315398,"TypeScript",1,1
35866694,45136,13512,45136,3723,2017435,"TypeScript",1,1
174038031,44658,2383,44658,131,30907,"TypeScript",0,1
62367558,44606,3552,44606,1037,23526,"TypeScript",0,1
519577891,44551,2170,44551,59,567501,"TypeScript",1,1
154950925,43964,3276,43964,654,83973,"TypeScript",1,1
24560307,43897,5823,43897,764,140722,"TypeScript",0,1
572984571,43886,5931,43886,91,1045564,"TypeScript",0,1
453717720,43855,3531,43855,43,41852,"TypeScript",0,1
805155266,43381,4072,43381,948,223066,"TypeScript",0,1
127769231,43371,9605,43371,345,1023425,"TypeScript",1,1
1175538883,43314,2350,43314,70,1442,"TypeScript",1,1
402860175,43250,1369,43250,82,115558,"TypeScript",0,1
274495425,43013,2836,43013,79,3829703,"TypeScript",0,1
172227885,42603,8365,42603,22,5525,"TypeScript",1,1
291438522,42580,2665,42580,353,494793,"TypeScript",0,1
245704608,42377,1901,42377,315,23325,"TypeScript",1,1
327089870,41770,3578,41770,707,181729,"TypeScript",0,1
679506386,41731,2746,41731,288,1542933,"TypeScript",1,1
5923215,41344,5036,41344,96,7093,"TypeScript",1,1
350360184,41118,12562,41118,1414,1137088,"TypeScript",0,1
65794292,41003,2525,41003,8,36789,"TypeScript",0,1
67962648,40978,7145,40978,608,102235,"TypeScript",0,1
202890778,40356,3587,40356,19,281876,"TypeScript",0,1
280557054,39970,1574,39970,190,66586,"TypeScript",0,1
72343657,39731,1920,39731,258,25022,"TypeScript",1,1
275993885,39592,4537,39592,4461,800697,"TypeScript",1,1
610260322,39410,4007,39410,1099,41523,"TypeScript",0,1
1032459340,39402,2687,39402,276,3312,"TypeScript",0,1
400215964,38804,4252,38804,148,290950,"TypeScript",0,1
56899284,38287,2267,38287,826,146665,"TypeScript",1,1
1065059442,38130,4089,38130,34,62214,"TypeScript",1,1
101394335,38062,8229,38062,173,36512,"TypeScript",1,1
59435364,38047,3199,38047,70,318236,"TypeScript",0,1
783512367,38031,2024,38031,371,73799,"TypeScript",1,1
896924279,37960,3797,37960,136,483288,"TypeScript",0,1
94061307,37594,955,37594,23,2113,"TypeScript",0,1
128624453,37398,4889,37398,1717,1593113,"TypeScript",1,1
59239347,37149,2809,37149,736,85850,"TypeScript",0,1
883252811,36623,427,36623,3,1109,"TypeScript",0,1
24841635,36541,1939,36541,917,24034,"TypeScript",0,1
52773157,36441,6512,36441,528,40168,"TypeScript",1,1
249995750,36252,4016,36252,63,135606,"TypeScript",0,1
145464445,36168,2948,36168,897,78465,"TypeScript",0,1
37448451,36168,8517,36168,878,1016211,"TypeScript",0,1
197018189,36096,2362,36096,128,42360,"TypeScript",0,1
280363952,36090,6888,36090,152,26841,"TypeScript",1,1
47394776,36079,2276,36079,315,40634,"TypeScript",0,1
624681066,35971,9397,35971,219,91869,"TypeScript",0,1
600596928,35561,7259,35561,377,162599,"TypeScript",1,1
92111509,35522,2361,35522,756,541313,"TypeScript",1,1
130884470,35398,1059,35398,118,15527,"TypeScript",1,1
38558578,35330,2246,35330,258,6372,"TypeScript",0,1
1035029907,34926,3965,34926,43,40889,"TypeScript",1,1
372240402,34826,3167,34826,53,2240,"TypeScript",1,1
7122594,34779,4698,34779,387,439378,"TypeScript",0,1
1054793726,34596,2099,34596,98,6233,"TypeScript",0,1
50565430,34585,1388,34585,2175,215794,"TypeScript",0,1
331293626,34463,2992,34463,24,8287379,"TypeScript",0,1
94367677,34383,2788,34383,837,17152,"TypeScript",0,1
175856326,33861,4738,33861,98,278757,"TypeScript",1,1
379865325,33837,1334,33837,1690,51806,"TypeScript",1,1
784181462,33725,3650,33725,293,113096,"TypeScript",0,1
45055693,33488,2346,33488,663,100761,"TypeScript",1,1
612640604,33159,9428,33159,246,3644,"TypeScript",0,1
21413198,33076,1845,33076,124,145407,"TypeScript",1,1
236095576,33074,7263,33074,493,4713346,"TypeScript",0,1
788847937,32972,2341,32972,456,29856,"TypeScript",1,1
658364446,32771,2626,32771,96,26836,"TypeScript",1,1
234739976,32636,4247,32636,200,741920,"TypeScript",1,1
307489284,32607,2754,32607,70,83490,"TypeScript",0,1
54994103,32543,1679,32543,47,41269,"TypeScript",1,1
644686905,32512,4375,32512,554,870061,"TypeScript",0,1
114938943,32454,3683,32454,970,22353,"TypeScript",0,1
218115303,32349,1328,32349,192,8227,"TypeScript",0,0
938468965,32095,2542,32095,872,13894,"TypeScript",1,0
137724480,31939,2869,31939,2376,5194825,"TypeScript",1,0
2056312,31832,4886,31832,1049,117300,"TypeScript",0,0
47039255,31684,2236,31684,687,20682,"TypeScript",0,0
32247847,31652,2993,31652,292,49357,"TypeScript",0,0
61412022,31620,3330,31620,655,26410,"TypeScript",0,0
787637064,31501,705,31501,88,29293,"TypeScript",0,0
157846876,31496,1124,31496,176,1660288,"TypeScript",0,0
995029641,31479,3518,31479,451,506202,"TypeScript",1,0
167694194,31383,2994,31383,138,119585,"TypeScript",1,0
182306991,31314,1792,31314,637,21632,"TypeScript",1,0
712530,31073,3626,31073,465,247159,"TypeScript",1,0
51769689,31065,1711,31065,102,27051,"TypeScript",1,0
327628682,30981,2279,30981,50,260140,"TypeScript",0,0
952688112,30728,2501,30728,24,1896,"TypeScript",0,0
46273445,30712,2095,30712,216,403592,"TypeScript",0,0
172521926,30515,1804,30515,20,27834,"TypeScript",0,0
790359,30351,4329,30351,1020,78527,"TypeScript",0,0
2541284,30267,1691,30267,41,20728,"TypeScript",1,0
655515393,30167,3897,30167,464,709326,"TypeScript",1,0
438384984,29902,1026,29902,347,8738,"TypeScript",0,0
471728341,29463,1810,29463,6,65898,"TypeScript",0,0
42455934,29451,1354,29451,135,272841,"TypeScript",0,0
918932603,29392,2874,29392,368,191778,"TypeScript",0,0
124257233,29074,1212,29074,136,676590,"TypeScript",0,0
141104618,28995,1749,28995,481,324764,"TypeScript",0,0
15225670,28987,7867,28987,239,361257,"TypeScript",0,0
1073433866,28966,1962,28966,106,162612,"TypeScript",1,0
13078968,28965,1590,28965,28,10985,"TypeScript",1,0
360522116,28874,2100,28874,29,106806,"TypeScript",1,0
495836457,28795,1494,28795,124,8482,"TypeScript",0,0
18280236,28770,4033,28770,97,367184,"TypeScript",0,0
855528273,28557,2413,28557,317,40251,"TypeScript",1,0
100061716,28518,2710,28518,503,916997,"TypeScript",0,0
295992065,28503,1201,28503,98,7099,"TypeScript",0,0
32215970,28184,1797,28184,80,21019,"TypeScript",1,0
119162419,28176,4044,28176,572,69641,"TypeScript",0,0
1130809465,28154,2604,28154,2,37234,"TypeScript",1,0
23338716,28044,4139,28044,486,19749,"TypeScript",0,0
664013991,28040,4996,28040,232,45154,"TypeScript",0,0
71487058,27879,3481,27879,381,31025,"TypeScript",0,0
190729906,27820,2113,27820,297,726983,"TypeScript",1,0
803014189,27777,2450,27777,668,136349,"TypeScript",0,0
762304524,27758,4526,27758,120,319375,"TypeScript",0,0
912559512,27737,3519,27737,198,424424,"TypeScript",0,0
605673387,27696,7025,27696,193,378734,"TypeScript",1,0
281319253,27315,19893,27315,1277,916463,"TypeScript",1,0
1146738089,27184,11795,27184,641,12581,"TypeScript",0,0
36891867,27039,11880,27039,304,206451,"TypeScript",0,0
192640529,27005,3487,27005,868,3001379,"TypeScript",0,0
525592995,26985,2806,26985,427,352135,"TypeScript",1,0
953521037,26982,2841,26982,141,5664,"TypeScript",1,0
40345658,26976,1903,26976,442,551727,"TypeScript",1,0
1031059905,26943,3052,26943,264,20902,"TypeScript",1,0
30638861,26911,2516,26911,30,3211,"TypeScript",0,0
40484398,26663,4076,26663,140,65700,"TypeScript",0,0
63226588,26624,5450,26624,67,448951,"TypeScript",0,0
113965016,26589,2337,26589,26,5795,"TypeScript",1,0
253975496,26564,4787,26564,39,161384,"TypeScript",0,0
326404870,26502,2093,26502,1496,119327,"TypeScript",1,0
2312977,26494,2632,26494,408,36359,"TypeScript",1,0
931352845,26291,3112,26291,25,35177,"TypeScript",0,0
301793434,26019,2527,26019,778,59226,"TypeScript",1,0
486815039,25902,2324,25902,237,535201,"TypeScript",0,0
521655652,25844,1799,25844,596,1370298,"TypeScript",1,0
140516736,25829,4608,25829,131,102299,"TypeScript",1,0
285092252,25827,2063,25827,218,169427,"TypeScript",0,0
59652928,25800,7942,25800,486,69011,"TypeScript",0,0
50146229,25703,4581,25703,39,114667,"TypeScript",0,0
45250726,25624,2391,25624,436,62450,"TypeScript",0,0
124792826,25566,1163,25566,115,2484,"TypeScript",1,0
31492490,25489,1730,25489,832,185762,"TypeScript",1,0
11007313,25365,3626,25365,26,1414712,"TypeScript",0,0
392073243,25326,1823,25326,794,313184,"TypeScript",1,0
369764441,25320,2409,25320,43,8212,"TypeScript",1,0
27388642,25256,2007,25256,16,4543,"TypeScript",1,0
131770422,25150,960,25150,41,78929,"TypeScript",1,0
299482335,25136,5492,25136,192,38860,"TypeScript",1,0
820087727,25078,1901,25078,354,80340,"TypeScript",1,0
124303364,25051,1893,25051,241,146533,"TypeScript",1,0
49016322,25014,6847,25014,2012,152499,"TypeScript",1,0
609416865,24892,1841,24892,515,23611,"TypeScript",0,0
201570219,24849,1360,24849,294,101368,"TypeScript",1,0
642497346,24799,2517,24799,615,79133,"TypeScript",0,0
24579238,24761,4152,24761,516,14716,"TypeScript",0,0
1034478597,24753,4797,24753,130,1233,"TypeScript",1,0
753589979,24634,1138,24634,624,76002,"TypeScript",0,0
80149262,24421,5124,24421,900,116459,"TypeScript",0,0
88717215,24277,9445,24277,203,124841,"TypeScript",1,0
35810174,24232,4006,24232,191,17290,"TypeScript",0,0
527600676,24187,1685,24187,249,23049,"TypeScript",1,0
279848748,24145,8321,24145,412,18580,"TypeScript",1,0
145803079,23950,1348,23950,141,5917,"TypeScript",0,0
1081397957,23799,1065,23799,12,1917,"TypeScript",1,0
24349832,23687,938,23687,240,4336,"TypeScript",1,0
125596489,23621,1416,23621,110,10054,"TypeScript",0,0
8686855,23610,2570,23610,73,53488,"TypeScript",0,0
18840003,23551,4221,23551,9,29150,"TypeScript",0,0
38934449,23491,3341,23491,36,12100,"TypeScript",0,0
644461337,23441,4165,23441,1504,186549,"TypeScript",0,0
828119367,23437,1137,23437,166,20081,"TypeScript",0,0
529708137,23382,2930,23382,105,83448,"TypeScript",0,0
192175095,23296,907,23296,62,18534,"TypeScript",1,0
1007827531,23280,2272,23280,55,12017,"TypeScript",1,0
318341089,23226,2121,23226,539,135239,"TypeScript",1,0
75425073,23134,1160,23134,16,551505,"TypeScript",0,0
881506708,23096,2986,23096,839,365382,"TypeScript",1,0
839037098,22935,1878,22935,460,1137746,"TypeScript",0,0
1008713177,22931,2125,22931,813,77182,"TypeScript",0,0
708775091,22839,733,22839,139,1068,"TypeScript",1,0
66670819,22738,1308,22738,177,160413,"TypeScript",1,0
57602001,22678,2801,22678,196,9027,"TypeScript",1,0
15480067,22637,3598,22637,209,33467,"TypeScript",1,0
836976013,22592,1791,22592,266,16851,"TypeScript",0,0
1801829,22568,4193,22568,388,110059,"TypeScript",0,0
198484780,22535,1502,22535,1032,115924,"TypeScript",1,0
13753636,22388,4166,22388,133,189639,"TypeScript",0,0
24635156,22317,2772,22317,200,5478,"TypeScript",1,0
773544702,22232,2058,22232,84,26416,"TypeScript",1,0
718379614,22228,2378,22228,110,884,"TypeScript",1,0
227978903,22192,2882,22192,346,16273,"TypeScript",0,0
28538501,22177,2704,22177,83,18290,"TypeScript",1,0
876286167,22111,2536,22111,138,9717,"TypeScript",1,0
306829688,22108,2540,22108,295,280720,"TypeScript",0,0
270722949,22102,1295,22102,542,17110,"TypeScript",1,0
776908852,22037,1471,22037,183,84289,"TypeScript",1,0
434826774,22036,3175,22036,235,9930,"TypeScript",1,0
368917877,21977,1383,21977,114,72332,"TypeScript",0,0
26682105,21879,2690,21879,1449,37250,"TypeScript",1,0
1148052330,21807,1921,21807,2,8328,"TypeScript",0,0
838212912,21777,1337,21777,149,68538,"TypeScript",0,0
331603334,21774,2420,21774,274,197495,"TypeScript",1,0
764287615,21721,1990,21721,17,169402,"TypeScript",0,0
573661753,21688,3534,21688,683,452846,"TypeScript",0,0
71939872,21634,2286,21634,971,395270,"TypeScript",1,0
25427817,21633,2003,21633,475,588032,"TypeScript",1,0
1033778670,21614,1797,21614,312,527997,"TypeScript",1,0
10114077,21505,1352,21505,18,4792554,"TypeScript",0,0
32623292,21504,2613,21504,151,8711,"TypeScript",1,0
83050680,21459,2818,21459,1469,205677,"TypeScript",1,0
1004995740,21439,1645,21439,331,2570,"TypeScript",1,0
95797174,21432,1059,21432,683,61935,"TypeScript",1,0
7530570,21423,6274,21423,79,237432,"TypeScript",0,0
58559694,21367,10239,21367,1004,110386,"TypeScript",0,0
76734068,21263,3017,21263,1111,147654,"TypeScript",0,0
1076426995,21243,2558,21243,72,1483,"TypeScript",1,0
1112365301,21213,1308,21213,295,6921,"TypeScript",1,0
123631418,21137,1433,21137,57,91991,"TypeScript",0,0
286867459,21109,709,21109,10,14717,"TypeScript",1,0
8514,58338,22173,58338,1569,277979,"Ruby",0,1
737898780,54067,5530,54067,0,6891,"Ruby",1,1
65252,51393,10294,51393,246,70522,"Ruby",1,1
52281283,49828,7435,49828,4467,367937,"Ruby",0,1
8681349,49087,4245,49087,692,9357,"Ruby",1,1
